id_fait,code_commune,libelle_commune,population,densite,est_rennes_metro,annee,periode,type_scrutin,tour,inscrits,tx_abstention,tx_participation,pct_drt,pct_gch,pct_ctr,pct_exg,pct_exd,med_niveau_vie,tx_pauvrete,gini,ratio_d9_d1,taux_delinq_mille,nb_assoc_pour_1000,target_bloc,target_bloc_num
3082,35121,Gosné,,,f,2017,2010_2020,PRESIDENTIELLE,1,1355,9.82,90.18,15.00,7.46,31.78,18.98,26.44,,,,,,,CTR,2
3083,35121,Gosné,,,f,2017,2010_2020,PRESIDENTIELLE,2,1355,16.38,83.62,0.00,0.00,72.50,0.00,27.50,,,,,,,CTR,2
3084,35121,Gosné,,,f,2022,post_2020,PRESIDENTIELLE,1,1469,14.64,85.36,3.45,10.35,39.69,20.95,25.55,24740.00,,0.202,2.400,,20.50,CTR,2
3085,35121,Gosné,,,f,2022,post_2020,PRESIDENTIELLE,2,1469,14.77,85.23,0.00,0.00,67.02,0.00,32.98,24740.00,,0.202,2.400,,20.50,CTR,2
3086,35122,Gouesnière,,,f,2002,avant_2010,PRESIDENTIELLE,2,834,17.03,82.97,87.80,0.00,0.00,0.00,12.20,,,,,,,DRT,0
3087,35122,Gouesnière,,,f,2007,avant_2010,PRESIDENTIELLE,1,1086,8.93,91.07,30.46,25.44,21.95,9.54,9.85,,,,,,,DRT,0
3088,35122,Gouesnière,,,f,2012,2010_2020,PRESIDENTIELLE,1,1156,13.58,86.42,25.90,29.72,10.53,13.62,17.85,,,,,,,GCH,1
3089,35122,Gouesnière,,,f,2017,2010_2020,PRESIDENTIELLE,1,1353,13.90,86.10,17.39,6.12,29.37,20.85,26.18,,,,,,,CTR,2
3090,35122,Gouesnière,,,f,2017,2010_2020,PRESIDENTIELLE,2,1353,15.89,84.11,0.00,0.00,68.76,0.00,31.24,,,,,,,CTR,2
3091,35122,Gouesnière,,,f,2022,post_2020,PRESIDENTIELLE,1,1520,19.28,80.72,3.52,6.37,37.69,22.70,29.73,23750.00,,0.188,2.200,,19.00,CTR,2
3092,35122,Gouesnière,,,f,2022,post_2020,PRESIDENTIELLE,2,1521,18.34,81.66,0.00,0.00,62.67,0.00,37.33,23750.00,,0.188,2.200,,19.00,CTR,2
3093,35123,Goven,,,f,2002,avant_2010,PRESIDENTIELLE,2,2393,16.97,83.03,87.05,0.00,0.00,0.00,12.95,,,,,,,DRT,0
3094,35123,Goven,,,f,2007,avant_2010,PRESIDENTIELLE,1,2812,12.13,87.87,26.42,26.67,24.11,9.62,9.54,,,,,,,GCH,1
3095,35123,Goven,,,f,2012,2010_2020,PRESIDENTIELLE,1,3216,15.83,84.17,22.76,32.81,12.49,12.79,16.14,,,,,,,GCH,1
3096,35123,Goven,,,f,2017,2010_2020,PRESIDENTIELLE,1,3247,14.69,85.31,14.44,8.33,28.33,24.54,24.13,,,,,,,CTR,2
3097,35123,Goven,,,f,2017,2010_2020,PRESIDENTIELLE,2,3247,20.45,79.55,0.00,0.00,71.09,0.00,28.91,,,,,,,CTR,2
3098,35123,Goven,,,f,2022,post_2020,PRESIDENTIELLE,1,3073,17.34,82.66,3.51,9.12,36.04,24.82,26.51,24650.00,,0.212,2.400,,23.35,CTR,2
3099,35123,Goven,,,f,2022,post_2020,PRESIDENTIELLE,2,3075,18.28,81.72,0.00,0.00,67.11,0.00,32.89,24650.00,,0.212,2.400,,23.35,CTR,2
3100,35124,Grand-Fougeray,,,f,2002,avant_2010,PRESIDENTIELLE,2,1438,20.86,79.14,84.38,0.00,0.00,0.00,15.62,,,,,,,DRT,0
3101,35124,Grand-Fougeray,,,f,2007,avant_2010,PRESIDENTIELLE,1,1624,14.90,85.10,32.53,18.75,24.43,6.42,14.81,,,,,,,DRT,0
3102,35124,Grand-Fougeray,,,f,2012,2010_2020,PRESIDENTIELLE,1,1638,14.90,85.10,28.24,23.82,12.91,10.99,21.39,,,,,,,DRT,0
3103,35124,Grand-Fougeray,,,f,2017,2010_2020,PRESIDENTIELLE,1,1667,15.60,84.40,17.80,5.84,26.26,18.38,31.51,,,,,,,EXD,4
3104,35124,Grand-Fougeray,,,f,2017,2010_2020,PRESIDENTIELLE,2,1667,20.70,79.30,0.00,0.00,64.41,0.00,35.59,,,,,,,CTR,2
3105,35124,Grand-Fougeray,,,f,2022,post_2020,PRESIDENTIELLE,1,1769,22.67,77.33,3.90,6.38,34.91,18.62,36.19,22300.00,,0.212,2.400,,28.93,EXD,4
3106,35124,Grand-Fougeray,,,f,2022,post_2020,PRESIDENTIELLE,2,1770,25.42,74.58,0.00,0.00,54.58,0.00,45.42,22300.00,,0.212,2.400,,28.93,CTR,2
3107,35125,Guerche-de-Bretagne,,,f,2002,avant_2010,PRESIDENTIELLE,2,2973,15.81,84.19,91.94,0.00,0.00,0.00,8.06,,,,,,,DRT,0
3108,35125,Guerche-de-Bretagne,,,f,2007,avant_2010,PRESIDENTIELLE,1,3058,14.29,85.71,43.86,16.34,23.76,5.14,8.66,,,,,,,DRT,0
3109,35125,Guerche-de-Bretagne,,,f,2012,2010_2020,PRESIDENTIELLE,1,2938,18.04,81.96,43.68,20.50,13.31,7.06,13.44,,,,,,,DRT,0
3110,35125,Guerche-de-Bretagne,,,f,2017,2010_2020,PRESIDENTIELLE,1,2810,17.54,82.46,35.27,4.73,26.13,13.87,19.88,,,,,,,DRT,0
3111,35125,Guerche-de-Bretagne,,,f,2017,2010_2020,PRESIDENTIELLE,2,2806,21.28,78.72,0.00,0.00,78.24,0.00,21.76,,,,,,,CTR,2
3112,35125,Guerche-de-Bretagne,,,f,2022,post_2020,PRESIDENTIELLE,1,2826,24.10,75.90,7.81,6.09,44.01,12.94,29.15,21050.00,,0.247,2.600,,21.57,CTR,2
3113,35125,Guerche-de-Bretagne,,,f,2022,post_2020,PRESIDENTIELLE,2,2826,23.28,76.72,0.00,0.00,69.09,0.00,30.91,21050.00,,0.247,2.600,,21.57,CTR,2
3114,35126,Guichen,,,f,2002,avant_2010,PRESIDENTIELLE,2,4751,17.76,82.24,89.45,0.00,0.00,0.00,10.55,,,,,,,DRT,0
3115,35126,Guichen,,,f,2007,avant_2010,PRESIDENTIELLE,1,5102,9.55,90.45,24.28,29.61,24.94,9.20,7.97,,,,,,,GCH,1
3116,35126,Guichen,,,f,2012,2010_2020,PRESIDENTIELLE,1,5578,13.21,86.79,20.62,34.33,12.41,14.26,14.98,,,,,,,GCH,1
3117,35126,Guichen,,,f,2017,2010_2020,PRESIDENTIELLE,1,6224,13.83,86.17,14.46,9.52,30.98,24.90,20.00,,,,,,,CTR,2
3118,35126,Guichen,,,f,2017,2010_2020,PRESIDENTIELLE,2,6222,19.14,80.86,0.00,0.00,78.84,0.00,21.16,,,,,,,CTR,2
3119,35126,Guichen,,,f,2022,post_2020,PRESIDENTIELLE,1,6685,17.73,82.27,3.24,11.35,35.21,27.69,22.50,25270.00,,0.212,2.500,,24.12,CTR,2
3120,35126,Guichen,,,f,2022,post_2020,PRESIDENTIELLE,2,6685,20.19,79.81,0.00,0.00,72.33,0.00,27.67,25270.00,,0.212,2.500,,24.12,CTR,2
3121,35127,Guignen,,,f,2002,avant_2010,PRESIDENTIELLE,2,1890,16.46,83.54,84.53,0.00,0.00,0.00,15.47,,,,,,,DRT,0
3122,35127,Guignen,,,f,2007,avant_2010,PRESIDENTIELLE,1,2161,12.12,87.88,25.12,30.20,21.59,9.46,10.90,,,,,,,GCH,1
3123,35127,Guignen,,,f,2012,2010_2020,PRESIDENTIELLE,1,2351,12.29,87.71,20.60,33.19,10.28,14.41,18.98,,,,,,,GCH,1
3124,35127,Guignen,,,f,2017,2010_2020,PRESIDENTIELLE,1,2552,13.21,86.79,12.82,9.44,27.36,23.24,26.62,,,,,,,CTR,2
3125,35127,Guignen,,,f,2017,2010_2020,PRESIDENTIELLE,2,2552,17.87,82.13,0.00,0.00,69.54,0.00,30.46,,,,,,,CTR,2
3126,35127,Guignen,,,f,2022,post_2020,PRESIDENTIELLE,1,2942,19.92,80.08,3.86,8.25,33.25,25.26,29.39,23440.00,,0.185,2.200,,20.73,CTR,2
3127,35127,Guignen,,,f,2022,post_2020,PRESIDENTIELLE,2,2946,20.94,79.06,0.00,0.00,61.78,0.00,38.22,23440.00,,0.185,2.200,,20.73,CTR,2
3128,35128,Guipel,,,f,2002,avant_2010,PRESIDENTIELLE,2,1143,17.06,82.94,86.07,0.00,0.00,0.00,13.93,,,,,,,DRT,0
3129,35128,Guipel,,,f,2007,avant_2010,PRESIDENTIELLE,1,1190,10.76,89.24,27.67,26.81,22.71,9.83,10.31,,,,,,,DRT,0
3130,35128,Guipel,,,f,2012,2010_2020,PRESIDENTIELLE,1,1181,13.04,86.96,22.39,31.36,10.65,12.52,20.22,,,,,,,GCH,1
3131,35128,Guipel,,,f,2017,2010_2020,PRESIDENTIELLE,1,1217,14.05,85.95,15.82,7.32,27.73,23.83,25.00,,,,,,,CTR,2
3132,35128,Guipel,,,f,2017,2010_2020,PRESIDENTIELLE,2,1217,18.73,81.27,0.00,0.00,68.32,0.00,31.68,,,,,,,CTR,2
3133,35128,Guipel,,,f,2022,post_2020,PRESIDENTIELLE,1,1305,20.69,79.31,3.39,7.18,31.41,29.81,28.22,22960.00,,,,,28.24,CTR,2
3134,35128,Guipel,,,f,2022,post_2020,PRESIDENTIELLE,2,1305,23.07,76.93,0.00,0.00,60.09,0.00,39.91,22960.00,,,,,28.24,CTR,2
3135,35130,Hédé-Bazouges,,,f,2002,avant_2010,PRESIDENTIELLE,2,1391,10.50,89.50,90.67,0.00,0.00,0.00,9.33,,,,,,,DRT,0
3136,35130,Hédé-Bazouges,,,f,2007,avant_2010,PRESIDENTIELLE,1,1658,11.82,88.18,30.68,27.16,23.70,6.22,8.43,,,,,,,DRT,0
3137,35130,Hédé-Bazouges,,,f,2012,2010_2020,PRESIDENTIELLE,1,1350,11.26,88.74,23.48,33.33,12.77,10.03,13.71,,,,,,,GCH,1
3138,35130,Hédé-Bazouges,,,f,2017,2010_2020,PRESIDENTIELLE,1,1531,9.67,90.33,16.65,11.50,30.21,23.95,17.54,,,,,,,CTR,2
3139,35130,Hédé-Bazouges,,,f,2017,2010_2020,PRESIDENTIELLE,2,1531,14.37,85.63,0.00,0.00,79.43,0.00,20.57,,,,,,,CTR,2
3140,35130,Hédé-Bazouges,,,f,2022,post_2020,PRESIDENTIELLE,1,1620,16.48,83.52,3.88,10.41,34.65,31.23,19.83,24700.00,,0.215,2.600,,33.44,CTR,2
3141,35130,Hédé-Bazouges,,,f,2022,post_2020,PRESIDENTIELLE,2,1620,16.79,83.21,0.00,0.00,74.83,0.00,25.17,24700.00,,0.215,2.600,,33.44,CTR,2
3142,35131,l'Hermitage,4692,687.00,t,2002,avant_2010,PRESIDENTIELLE,2,2647,15.75,84.25,90.84,0.00,0.00,0.00,9.16,,,,,,,DRT,0
3143,35131,l'Hermitage,4692,687.00,t,2007,avant_2010,PRESIDENTIELLE,1,2830,8.48,91.52,22.13,34.44,25.02,8.13,7.47,,,,,,,GCH,1
3144,35131,l'Hermitage,4692,687.00,t,2012,2010_2020,PRESIDENTIELLE,1,2859,14.48,85.52,19.99,39.73,11.85,11.26,14.63,,,,,,,GCH,1
3145,35131,l'Hermitage,4692,687.00,t,2017,2010_2020,PRESIDENTIELLE,1,2945,11.54,88.46,14.50,11.56,34.76,21.28,17.63,,,,,,,CTR,2
3146,35131,l'Hermitage,4692,687.00,t,2017,2010_2020,PRESIDENTIELLE,2,2945,16.10,83.90,0.00,0.00,79.93,0.00,20.07,,,,,,,CTR,2
3147,35131,l'Hermitage,4692,687.00,t,2022,post_2020,PRESIDENTIELLE,1,3230,19.66,80.34,4.04,12.60,37.05,24.88,21.43,24040.00,,0.212,2.700,,13.67,CTR,2
3148,35131,l'Hermitage,4692,687.00,t,2022,post_2020,PRESIDENTIELLE,2,3233,19.64,80.36,0.00,0.00,73.00,0.00,27.00,24040.00,,0.212,2.700,,13.67,CTR,2
3149,35132,Hirel,,,f,2002,avant_2010,PRESIDENTIELLE,2,917,13.09,86.91,86.07,0.00,0.00,0.00,13.93,,,,,,,DRT,0
3150,35132,Hirel,,,f,2007,avant_2010,PRESIDENTIELLE,1,1024,11.04,88.96,32.00,23.56,21.11,8.22,12.56,,,,,,,DRT,0
3151,35132,Hirel,,,f,2012,2010_2020,PRESIDENTIELLE,1,1062,13.94,86.06,27.15,27.37,7.82,10.95,23.02,,,,,,,GCH,1
3152,35132,Hirel,,,f,2017,2010_2020,PRESIDENTIELLE,1,1094,15.27,84.73,17.35,6.45,26.03,18.24,31.92,,,,,,,EXD,4
3153,35132,Hirel,,,f,2017,2010_2020,PRESIDENTIELLE,2,1094,15.63,84.37,0.00,0.00,62.30,0.00,37.70,,,,,,,CTR,2
3154,35132,Hirel,,,f,2022,post_2020,PRESIDENTIELLE,1,1129,20.99,79.01,4.34,6.17,33.26,21.37,34.86,22390.00,,,,,28.90,EXD,4
3155,35132,Hirel,,,f,2022,post_2020,PRESIDENTIELLE,2,1129,18.42,81.58,0.00,0.00,58.90,0.00,41.10,22390.00,,,,,28.90,CTR,2
3156,35133,Iffendic,,,f,2002,avant_2010,PRESIDENTIELLE,2,2320,13.19,86.81,87.96,0.00,0.00,0.00,12.04,,,,,,,DRT,0
3157,35133,Iffendic,,,f,2007,avant_2010,PRESIDENTIELLE,1,2757,9.03,90.97,29.11,25.41,25.04,8.51,9.24,,,,,,,DRT,0
3158,35133,Iffendic,,,f,2012,2010_2020,PRESIDENTIELLE,1,3026,13.02,86.98,24.49,28.95,11.54,13.25,18.03,,,,,,,GCH,1
3159,35133,Iffendic,,,f,2017,2010_2020,PRESIDENTIELLE,1,3371,16.52,83.48,17.41,8.39,26.76,24.49,22.73,,,,,,,CTR,2
3160,35133,Iffendic,,,f,2017,2010_2020,PRESIDENTIELLE,2,3371,20.82,79.18,0.00,0.00,72.35,0.00,27.65,,,,,,,CTR,2
3161,35133,Iffendic,,,f,2022,post_2020,PRESIDENTIELLE,1,3514,22.08,77.92,3.69,7.22,36.76,26.71,25.62,23340.00,,0.191,2.200,,24.98,CTR,2
3162,35133,Iffendic,,,f,2022,post_2020,PRESIDENTIELLE,2,3516,22.27,77.73,0.00,0.00,65.08,0.00,34.92,23340.00,,0.191,2.200,,24.98,CTR,2
3163,35134,Iffs,,,t,2002,avant_2010,PRESIDENTIELLE,2,167,14.37,85.63,83.21,0.00,0.00,0.00,16.79,,,,,,,DRT,0
3164,35134,Iffs,,,t,2007,avant_2010,PRESIDENTIELLE,1,194,10.31,89.69,31.40,18.60,26.16,9.88,11.63,,,,,,,DRT,0
3165,35134,Iffs,,,t,2012,2010_2020,PRESIDENTIELLE,1,205,7.80,92.20,32.43,22.70,15.68,5.41,17.30,,,,,,,DRT,0
3166,35134,Iffs,,,t,2017,2010_2020,PRESIDENTIELLE,1,211,13.74,86.26,25.42,7.91,25.42,17.51,23.73,,,,,,,DRT,0
3167,35134,Iffs,,,t,2017,2010_2020,PRESIDENTIELLE,2,211,11.85,88.15,0.00,0.00,70.14,0.00,29.86,,,,,,,CTR,2
3168,35134,Iffs,,,t,2022,post_2020,PRESIDENTIELLE,1,208,13.46,86.54,8.00,5.14,32.00,20.00,34.86,24430.00,,,,,25.55,EXD,4
3169,35134,Iffs,,,t,2022,post_2020,PRESIDENTIELLE,2,208,12.50,87.50,0.00,0.00,58.55,0.00,41.45,24430.00,,,,,25.55,CTR,2
3170,35135,Irodouër,,,f,2002,avant_2010,PRESIDENTIELLE,2,1156,15.14,84.86,88.49,0.00,0.00,0.00,11.51,,,,,,,DRT,0
3171,35135,Irodouër,,,f,2007,avant_2010,PRESIDENTIELLE,1,1356,8.11,91.89,30.35,24.65,23.92,8.38,10.66,,,,,,,DRT,0
3172,35135,Irodouër,,,f,2012,2010_2020,PRESIDENTIELLE,1,1470,12.93,87.07,24.46,29.50,11.99,11.19,20.38,,,,,,,GCH,1
3173,35135,Irodouër,,,f,2017,2010_2020,PRESIDENTIELLE,1,1597,14.84,85.16,16.19,6.55,27.26,22.52,27.48,,,,,,,EXD,4
3174,35135,Irodouër,,,f,2017,2010_2020,PRESIDENTIELLE,2,1587,19.41,80.59,0.00,0.00,68.47,0.00,31.53,,,,,,,CTR,2
3175,35135,Irodouër,,,f,2022,post_2020,PRESIDENTIELLE,1,1658,18.70,81.30,5.16,7.59,35.28,22.38,29.59,23000.00,,0.174,2.100,,24.26,CTR,2
3176,35135,Irodouër,,,f,2022,post_2020,PRESIDENTIELLE,2,1659,19.89,80.11,0.00,0.00,59.05,0.00,40.95,23000.00,,0.174,2.100,,24.26,CTR,2
3177,35136,Janzé,,,f,2002,avant_2010,PRESIDENTIELLE,2,4208,15.95,84.05,89.04,0.00,0.00,0.00,10.96,,,,,,,DRT,0
3178,35136,Janzé,,,f,2007,avant_2010,PRESIDENTIELLE,1,5205,10.76,89.24,32.33,23.60,25.17,6.85,9.43,,,,,,,DRT,0
3179,35136,Janzé,,,f,2012,2010_2020,PRESIDENTIELLE,1,5558,13.37,86.63,29.40,28.10,14.22,10.53,15.92,,,,,,,DRT,0
3180,35136,Janzé,,,f,2017,2010_2020,PRESIDENTIELLE,1,5805,13.54,86.46,22.27,6.69,29.62,19.30,21.98,,,,,,,CTR,2
3181,35136,Janzé,,,f,2017,2010_2020,PRESIDENTIELLE,2,5806,18.38,81.62,0.00,0.00,73.61,0.00,26.39,,,,,,,CTR,2
3182,35136,Janzé,,,f,2022,post_2020,PRESIDENTIELLE,1,6246,19.00,81.00,5.70,8.14,39.03,20.55,26.58,23450.00,,0.212,2.500,,14.39,CTR,2
3183,35136,Janzé,,,f,2022,post_2020,PRESIDENTIELLE,2,6243,19.22,80.78,0.00,0.00,66.83,0.00,33.17,23450.00,,0.212,2.500,,14.39,CTR,2
3184,35137,Javené,,,f,2002,avant_2010,PRESIDENTIELLE,2,1111,11.16,88.84,93.17,0.00,0.00,0.00,6.83,,,,,,,DRT,0
3185,35137,Javené,,,f,2007,avant_2010,PRESIDENTIELLE,1,1248,8.57,91.43,35.50,23.02,23.46,6.60,7.67,,,,,,,DRT,0
3186,35137,Javené,,,f,2012,2010_2020,PRESIDENTIELLE,1,1405,10.25,89.75,27.33,27.33,16.61,10.15,16.04,,,,,,,DRT,0
3187,35137,Javené,,,f,2017,2010_2020,PRESIDENTIELLE,1,1608,12.62,87.38,18.18,6.23,31.01,19.21,25.15,,,,,,,CTR,2
3188,35137,Javené,,,f,2017,2010_2020,PRESIDENTIELLE,2,1608,16.54,83.46,0.00,0.00,73.62,0.00,26.38,,,,,,,CTR,2
3189,35137,Javené,,,f,2022,post_2020,PRESIDENTIELLE,1,1767,19.24,80.76,5.04,7.71,41.64,17.72,27.88,23730.00,,0.188,2.300,,24.71,CTR,2
3190,35137,Javené,,,f,2022,post_2020,PRESIDENTIELLE,2,1768,17.87,82.13,0.00,0.00,65.13,0.00,34.87,23730.00,,0.188,2.300,,24.71,CTR,2
3191,35138,Laignelet,,,f,2002,avant_2010,PRESIDENTIELLE,2,664,16.42,83.58,89.66,0.00,0.00,0.00,10.34,,,,,,,DRT,0
3192,35138,Laignelet,,,f,2007,avant_2010,PRESIDENTIELLE,1,715,7.69,92.31,29.86,21.90,26.80,5.82,11.94,,,,,,,DRT,0
3193,35138,Laignelet,,,f,2012,2010_2020,PRESIDENTIELLE,1,784,9.57,90.43,28.94,21.42,15.05,13.31,19.83,,,,,,,DRT,0
3194,35138,Laignelet,,,f,2017,2010_2020,PRESIDENTIELLE,1,840,10.36,89.64,20.44,6.04,27.71,16.60,29.08,,,,,,,EXD,4
3195,35138,Laignelet,,,f,2017,2010_2020,PRESIDENTIELLE,2,840,15.24,84.76,0.00,0.00,69.04,0.00,30.96,,,,,,,CTR,2
3196,35138,Laignelet,,,f,2022,post_2020,PRESIDENTIELLE,1,889,16.99,83.01,5.24,5.79,42.21,17.24,29.52,23920.00,,,,,20.54,CTR,2
3197,35138,Laignelet,,,f,2022,post_2020,PRESIDENTIELLE,2,889,18.22,81.78,0.00,0.00,64.54,0.00,35.46,23920.00,,,,,20.54,CTR,2
3198,35139,Laillé,5131,160.00,t,2002,avant_2010,PRESIDENTIELLE,2,2753,15.04,84.96,90.57,0.00,0.00,0.00,9.43,,,,,,,DRT,0
3199,35139,Laillé,5131,160.00,t,2007,avant_2010,PRESIDENTIELLE,1,3156,9.47,90.53,27.08,26.87,26.83,8.61,7.23,,,,,,,DRT,0
3200,35139,Laillé,5131,160.00,t,2012,2010_2020,PRESIDENTIELLE,1,3377,11.64,88.36,21.98,32.34,15.23,12.35,13.89,,,,,,,GCH,1
3201,35139,Laillé,5131,160.00,t,2017,2010_2020,PRESIDENTIELLE,1,3940,12.72,87.28,16.21,9.06,35.23,22.53,16.87,,,,,,,CTR,2
3202,35139,Laillé,5131,160.00,t,2017,2010_2020,PRESIDENTIELLE,2,3938,17.55,82.45,0.00,0.00,81.27,0.00,18.73,,,,,,,CTR,2
3203,35139,Laillé,5131,160.00,t,2022,post_2020,PRESIDENTIELLE,1,4141,18.72,81.28,3.60,10.54,38.33,26.33,21.20,26950.00,,0.217,2.500,,21.73,CTR,2
3204,35139,Laillé,5131,160.00,t,2022,post_2020,PRESIDENTIELLE,2,4140,19.28,80.72,0.00,0.00,73.34,0.00,26.66,26950.00,,0.217,2.500,,21.73,CTR,2
3205,35140,Lalleu,,,f,2002,avant_2010,PRESIDENTIELLE,2,357,15.13,84.87,80.42,0.00,0.00,0.00,19.58,,,,,,,DRT,0
3206,35140,Lalleu,,,f,2007,avant_2010,PRESIDENTIELLE,1,387,14.99,85.01,26.93,20.43,23.84,9.60,16.41,,,,,,,DRT,0
3207,35140,Lalleu,,,f,2012,2010_2020,PRESIDENTIELLE,1,424,13.68,86.32,21.39,22.78,11.94,13.61,26.39,,,,,,,EXD,4
3208,35140,Lalleu,,,f,2017,2010_2020,PRESIDENTIELLE,1,430,20.00,80.00,13.21,7.81,23.42,20.72,34.83,,,,,,,EXD,4
3209,35140,Lalleu,,,f,2017,2010_2020,PRESIDENTIELLE,2,430,21.63,78.37,0.00,0.00,61.69,0.00,38.31,,,,,,,CTR,2
3210,35140,Lalleu,,,f,2022,post_2020,PRESIDENTIELLE,1,425,24.00,76.00,2.55,5.41,30.25,30.57,31.21,20940.00,,,,,18.93,EXD,4
3211,35140,Lalleu,,,f,2022,post_2020,PRESIDENTIELLE,2,424,25.24,74.76,0.00,0.00,54.64,0.00,45.36,20940.00,,,,,18.93,CTR,2
3212,35141,Landavran,,,f,2002,avant_2010,PRESIDENTIELLE,2,310,8.39,91.61,88.97,0.00,0.00,0.00,11.03,,,,,,,DRT,0
3213,35141,Landavran,,,f,2007,avant_2010,PRESIDENTIELLE,1,373,5.63,94.37,31.86,12.98,29.50,10.03,12.68,,,,,,,DRT,0
3214,35141,Landavran,,,f,2012,2010_2020,PRESIDENTIELLE,1,449,10.47,89.53,26.65,19.53,19.79,9.50,22.43,,,,,,,DRT,0
3215,35141,Landavran,,,f,2017,2010_2020,PRESIDENTIELLE,1,500,11.20,88.80,17.66,6.44,29.59,17.66,28.64,,,,,,,CTR,2
3216,35141,Landavran,,,f,2017,2010_2020,PRESIDENTIELLE,2,500,15.40,84.60,0.00,0.00,67.03,0.00,32.97,,,,,,,CTR,2
3217,35141,Landavran,,,f,2022,post_2020,PRESIDENTIELLE,1,514,17.51,82.49,5.20,9.65,38.12,12.13,34.90,24000.00,,,,,16.13,CTR,2
3218,35141,Landavran,,,f,2022,post_2020,PRESIDENTIELLE,2,514,14.20,85.80,0.00,0.00,59.15,0.00,40.85,24000.00,,,,,16.13,CTR,2
3219,35142,Landéan,,,f,2002,avant_2010,PRESIDENTIELLE,2,992,12.70,87.30,89.05,0.00,0.00,0.00,10.95,,,,,,,DRT,0
3220,35142,Landéan,,,f,2007,avant_2010,PRESIDENTIELLE,1,958,8.98,91.02,38.49,15.81,23.60,7.21,12.79,,,,,,,DRT,0
3221,35142,Landéan,,,f,2012,2010_2020,PRESIDENTIELLE,1,966,11.90,88.10,35.00,19.52,14.40,8.57,20.48,,,,,,,DRT,0
3222,35142,Landéan,,,f,2017,2010_2020,PRESIDENTIELLE,1,929,12.16,87.84,27.70,4.07,23.00,15.88,29.22,,,,,,,EXD,4
3223,35142,Landéan,,,f,2017,2010_2020,PRESIDENTIELLE,2,929,14.32,85.68,0.00,0.00,66.25,0.00,33.75,,,,,,,CTR,2
3224,35142,Landéan,,,f,2022,post_2020,PRESIDENTIELLE,1,966,18.74,81.26,4.06,4.19,45.22,14.29,32.24,21380.00,,,,,18.78,CTR,2
3225,35142,Landéan,,,f,2022,post_2020,PRESIDENTIELLE,2,965,17.93,82.07,0.00,0.00,57.58,0.00,42.42,21380.00,,,,,18.78,CTR,2
3226,35143,Landujan,,,f,2002,avant_2010,PRESIDENTIELLE,2,560,12.86,87.14,86.81,0.00,0.00,0.00,13.19,,,,,,,DRT,0
3227,35143,Landujan,,,f,2007,avant_2010,PRESIDENTIELLE,1,631,7.92,92.08,30.23,24.96,23.02,8.61,10.02,,,,,,,DRT,0
3228,35143,Landujan,,,f,2012,2010_2020,PRESIDENTIELLE,1,671,12.67,87.33,27.07,26.90,14.14,8.79,18.79,,,,,,,DRT,0
3229,35143,Landujan,,,f,2017,2010_2020,PRESIDENTIELLE,1,693,15.44,84.56,15.80,7.64,26.74,23.96,25.52,,,,,,,CTR,2
3230,35143,Landujan,,,f,2017,2010_2020,PRESIDENTIELLE,2,693,19.48,80.52,0.00,0.00,65.06,0.00,34.94,,,,,,,CTR,2
3231,35143,Landujan,,,f,2022,post_2020,PRESIDENTIELLE,1,741,20.51,79.49,4.51,9.01,32.06,23.40,31.02,22880.00,,,,,23.66,CTR,2
3232,35143,Landujan,,,f,2022,post_2020,PRESIDENTIELLE,2,741,20.24,79.76,0.00,0.00,57.47,0.00,42.53,22880.00,,,,,23.66,CTR,2
3233,35144,Langan,1075,138.00,t,2002,avant_2010,PRESIDENTIELLE,2,642,19.00,81.00,87.25,0.00,0.00,0.00,12.75,,,,,,,DRT,0
3234,35144,Langan,1075,138.00,t,2007,avant_2010,PRESIDENTIELLE,1,678,10.03,89.97,24.50,28.81,26.82,8.61,7.78,,,,,,,GCH,1
3235,35144,Langan,1075,138.00,t,2012,2010_2020,PRESIDENTIELLE,1,712,14.47,85.53,23.79,33.28,9.65,13.14,17.30,,,,,,,GCH,1
3293,35153,Lillemer,,,f,2017,2010_2020,PRESIDENTIELLE,2,238,14.71,85.29,0.00,0.00,60.34,0.00,39.66,,,,,,,CTR,2
3236,35144,Langan,1075,138.00,t,2017,2010_2020,PRESIDENTIELLE,1,751,13.05,86.95,11.37,6.64,33.97,23.70,24.17,,,,,,,CTR,2
3237,35144,Langan,1075,138.00,t,2017,2010_2020,PRESIDENTIELLE,2,751,16.38,83.62,0.00,0.00,73.22,0.00,26.78,,,,,,,CTR,2
3238,35144,Langan,1075,138.00,t,2022,post_2020,PRESIDENTIELLE,1,799,18.52,81.48,3.32,10.11,37.44,21.64,27.49,22890.00,,,,,22.02,CTR,2
3239,35144,Langan,1075,138.00,t,2022,post_2020,PRESIDENTIELLE,2,798,18.42,81.58,0.00,0.00,67.01,0.00,32.99,22890.00,,,,,22.02,CTR,2
3240,35145,Langon,,,f,2002,avant_2010,PRESIDENTIELLE,2,988,14.57,85.43,86.44,0.00,0.00,0.00,13.56,,,,,,,DRT,0
3241,35145,Langon,,,f,2007,avant_2010,PRESIDENTIELLE,1,1043,12.85,87.15,25.17,24.28,21.27,9.58,15.81,,,,,,,DRT,0
3242,35145,Langon,,,f,2012,2010_2020,PRESIDENTIELLE,1,1050,15.05,84.95,21.66,26.50,10.60,14.86,22.58,,,,,,,GCH,1
